capture_time,OBJECTID,street,level,speedKMH,delay,length,uuid,updateDate,pubMillis,country,city,turnType,type,endNode,speed,roadType,SHAPE_Length
2026-05-11 23:30:35,20519,ההגנה,5,0,-1,35,700583750,1778552586208,1778526166115,IL,תל אביב - יפו,NONE,,,0,2,35.195177226135385
2026-05-11 23:30:35,20520,אלנבי,5,0,-1,62,643688152,1778552586212,1777192635974,IL,תל אביב - יפו,NONE,,"מזא""ה",0,2,62.44255119618467
2026-05-11 23:30:35,20521,אלנבי,5,0,-1,16,647725086,1778552586216,1777285228326,IL,תל אביב - יפו,NONE,,טשרניחובסקי,0,2,16.244694518255102
2026-05-11 23:30:35,20522,חובבי ציון,2,6.19,81,213,700999502,1778552586221,1778541725054,IL,תל אביב - יפו,NONE,,טרומפלדור,1.7194443941116333,1,212.69034599152064
2026-05-11 23:30:35,20523,שריד,5,0,-1,4,643688148,1778552586226,1777192635936,IL,תל אביב - יפו,NONE,,בצרה,0,1,4.320300916258285
2026-05-11 23:30:35,20524,אלנבי,5,0,-1,28,696364808,1778552586231,1778461171037,IL,תל אביב - יפו,NONE,,,0,2,27.48281281017086
2026-05-11 23:30:35,20525,אלנבי,5,0,-1,133,643686096,1778552586235,1777192634348,IL,תל אביב - יפו,NONE,,אחד העם,0,2,132.87960753972357
2026-05-11 23:30:35,20526,"מזא""ה",5,0,-1,40,700589394,1778552586242,1778526088499,IL,תל אביב - יפו,NONE,,יבנה,0,1,40.14049576280971
2026-05-11 23:30:35,20527,העליה,5,0,-1,91,643685068,1778552586247,1777192637223,IL,תל אביב - יפו,NONE,,מטלון,0,2,90.67176903576583
2026-05-11 23:30:35,20528,אלנבי,5,0,-1,63,700583766,1778552586253,1778526167062,IL,תל אביב - יפו,NONE,,בית השואבה,0,2,63.19181117896047
2026-05-11 23:30:35,20529,ראול ולנברג,5,0,-1,175,700583764,1778552586263,1778526166627,IL,תל אביב - יפו,NONE,,,0,2,174.82211743290785
2026-05-11 23:30:35,20530,אלנבי,5,0,-1,20,666114338,1778552586269,1777794504687,IL,תל אביב - יפו,NONE,,רוטשילד,0,2,20.130002484754744
2026-05-11 23:30:35,20531,אלנבי,5,0,-1,88,643810556,1778552586275,1777197440346,IL,תל אביב - יפו,NONE,,רוטשילד,0,2,88.41571183924933
2026-05-11 23:30:35,20532,בן יהודה,5,0,-1,145,700583782,1778552586279,1778526167322,IL,תל אביב - יפו,NONE,,טרומפלדור,0,2,144.7149995160284
2026-05-11 23:30:35,20533,אלנבי,5,0,-1,88,643688184,1778552586284,1777192636421,IL,תל אביב - יפו,NONE,,לבונטין,0,2,87.8740661487836
2026-05-11 23:30:35,20534,קליי,5,0,-1,187,700388632,1778552586289,1778518935172,IL,תל אביב - יפו,NONE,,זלוציסטי,0,1,187.0722774714636
2026-05-11 23:30:35,20535,ארלוזורוב,5,0,-1,245,700583788,1778552586294,1778526167984,IL,תל אביב - יפו,NONE,,בן סרוק,0,2,244.74108325414932
2026-05-11 23:30:35,20536,אלנבי,5,0,-1,116,666113906,1778552586300,1777794429605,IL,תל אביב - יפו,NONE,,ביאליק,0,2,116.13027119669941
2026-05-11 23:30:35,20537,אלנבי,5,0,-1,116,643685014,1778552586305,1777192635055,IL,תל אביב - יפו,NONE,,המלך ג`ורג`,0,2,116.13027119669941
2026-05-11 23:30:35,20538,אלנבי,5,0,-1,78,643688076,1778552586310,1777192635019,IL,תל אביב - יפו,NONE,,אחד העם,0,2,77.62666165676383
2026-05-11 23:30:35,20539,אלנבי,5,0,-1,2,694110594,1778552586314,1778404182420,IL,תל אביב - יפו,NONE,,,0,2,1.5500322566098454
2026-05-11 23:30:35,20540,העליה,5,0,-1,146,643684480,1778552586318,1777192632610,IL,תל אביב - יפו,NONE,,מסילת העולים,0,2,145.98733977979603
2026-05-11 23:30:35,20541,לסקוב חיים,5,0,-1,94,694110648,1778552586324,1778404183647,IL,תל אביב - יפו,NONE,,איתמר בן אבי,0,1,94.02979400842021
2026-05-11 23:30:35,20542,שריד,5,0,-1,23,696363366,1778552586329,1778461170476,IL,תל אביב - יפו,NONE,,החיטה,0,1,22.849299770669653
2026-05-11 23:30:35,20543,"מזא""ה",5,0,-1,12,643684532,1778552586333,1777192632675,IL,תל אביב - יפו,NONE,,,0,1,11.697200519718963
2026-05-11 23:30:35,20544,,5,0,-1,331,696922976,1778552586338,1778476496657,IL,בני ברק,NONE,,דרך אם המושבות,0,2,331.3275607310837
2026-05-11 23:30:35,20545,4870,5,0,-1,200,643686060,1778552586342,1777192634114,IL,תל אביב - יפו,NONE,,,0,1,200.28417935535367
2026-05-11 23:30:35,20546,גרוזנברג,5,0,-1,11,643688110,1778552586349,1777192637174,IL,תל אביב - יפו,NONE,,אלנבי,0,1,10.724942890451869
2026-05-11 23:30:35,20547,בן יהודה,5,0,-1,61,700583742,1778552586354,1778526166091,IL,תל אביב - יפו,NONE,,הלפרין,0,2,60.88022749621881
2026-05-11 23:30:35,20548,שביל המפעל,5,0,-1,87,696359804,1778552586358,1778461170418,IL,תל אביב - יפו,NONE,,התנופה,0,1,86.93544559014383
2026-05-11 23:30:35,20549,ראול ולנברג,5,0,-1,31,700583740,1778552586362,1778526166075,IL,תל אביב - יפו,NONE,,,0,2,30.829597792492944
2026-05-11 23:30:35,20550,שריד,5,0,-1,28,696359806,1778552586367,1778461170595,IL,תל אביב - יפו,NONE,,בצרה,0,1,28.5139983165192
2026-05-11 23:30:35,20551,ראול ולנברג,5,0,-1,36,700592326,1778552586371,1778526165511,IL,תל אביב - יפו,NONE,,,0,2,35.572804218137094
2026-05-11 23:30:35,20552,בן יהודה,5,0,-1,163,700590278,1778552586375,1778526166405,IL,תל אביב - יפו,NONE,,בוגרשוב,0,2,163.10644897606
2026-05-11 23:30:35,20553,בן יהודה,5,0,-1,115,700590276,1778552586382,1778526166224,IL,תל אביב - יפו,NONE,,,0,2,114.56870201591774
2026-05-11 23:30:35,20554,דרך אם המושבות,5,0,-1,219,665279648,1778552586390,1777785192315,IL,בני ברק,NONE,,,0,2,218.7117804328059
2026-05-11 23:30:35,20555,"מזא""ה",5,0,-1,40,700592330,1778552586397,1778526165939,IL,תל אביב - יפו,NONE,,,0,1,40.14049576280971
2026-05-11 23:30:35,20556,בן יהודה,5,0,-1,89,700592328,1778552586404,1778526165674,IL,תל אביב - יפו,NONE,,מאפו,0,2,89.21841034536403
2026-05-11 23:30:35,20557,ראול ולנברג,5,0,-1,69,700585678,1778552586410,1778526166302,IL,תל אביב - יפו,NONE,,,0,2,69.4866440404156
2026-05-11 23:30:35,20558,בן יהודה,5,0,-1,28,700585676,1778552586418,1778526166150,IL,תל אביב - יפו,NONE,,וילנא,0,2,28.330637126616125
2026-05-11 23:30:35,20559,בן יהודה,5,0,-1,127,700590290,1778552586422,1778526166549,IL,תל אביב - יפו,NONE,,בן גוריון,0,2,127.00032755719248
2026-05-11 23:30:35,20560,בן יהודה,5,0,-1,99,700585682,1778552586427,1778526166515,IL,תל אביב - יפו,NONE,,פרישמן,0,2,98.7589600997236
2026-05-11 23:30:35,20561,,5,0,-1,44,700592336,1778552586433,1778526166320,IL,תל אביב - יפו,NONE,,דרך קיבוץ גלויות,0,1,44.2298129766056
2026-05-11 23:30:35,20562,ראול ולנברג,5,0,-1,60,700590294,1778552586438,1778526166585,IL,תל אביב - יפו,NONE,,,0,2,59.75306853978341
2026-05-11 23:30:35,20563,ישראל גורי,5,0,-1,22,700592340,1778552586444,1778526166936,IL,תל אביב - יפו,NONE,,,0,1,22.08456927377326
2026-05-11 23:30:35,20564,בן יהודה,5,0,-1,65,700590292,1778552586449,1778526166572,IL,תל אביב - יפו,NONE,,,0,2,64.80680596893801
2026-05-11 23:30:35,20565,"מזא""ה",5,0,-1,31,700585684,1778552586453,1778526166526,IL,תל אביב - יפו,NONE,,,0,1,30.820488314976252
2026-05-11 23:30:35,20566,אלנבי,5,0,-1,61,700585690,1778552586457,1778526166906,IL,תל אביב - יפו,NONE,,הכובשים,0,2,60.88021024910895
2026-05-11 23:30:35,20567,בן יהודה,5,0,-1,182,700590296,1778552586461,1778526166589,IL,תל אביב - יפו,NONE,,מנדלי מוכר ספרים,0,2,181.47104602401043
2026-05-11 23:30:35,20568,ההגנה,5,0,-1,299,700590302,1778552586467,1778526167007,IL,תל אביב - יפו,NONE,,,0,2,299.00864922995567
2026-05-11 23:30:35,20569,זלוציסטי,5,0,-1,134,700386978,1778552586473,1778518936270,IL,תל אביב - יפו,NONE,,פייבל,0,1,134.2608896882126
2026-05-11 23:30:35,20570,ההגנה,5,0,-1,55,700585692,1778552586478,1778526166911,IL,תל אביב - יפו,NONE,,,0,2,54.641222321642175
2026-05-11 23:30:35,20571,ראול ולנברג,5,0,-1,33,700585698,1778552586483,1778526166916,IL,תל אביב - יפו,NONE,,,0,2,33.210314664038805
2026-05-11 23:30:35,20572,רוטשילד,5,0,-1,123,653744598,1778552586488,1777406634372,IL,תל אביב - יפו,NONE,,נחלת בנימין,0,2,122.6357477652558
2026-05-11 23:30:35,20573,ראול ולנברג,5,0,-1,147,700585700,1778552586494,1778526167039,IL,תל אביב - יפו,NONE,,,0,2,147.37915890702732
2026-05-11 23:30:35,20574,ארלוזורוב,5,0,-1,134,700590308,1778552586502,1778526167034,IL,תל אביב - יפו,NONE,,אבן גבירול,0,2,133.75183320074245
2026-05-11 23:30:35,20575,בן יהודה,5,0,-1,22,700592360,1778552586509,1778526167436,IL,תל אביב - יפו,NONE,,בן גוריון,0,2,21.90125110675583
2026-05-11 23:30:35,20576,ההגנה,5,0,-1,39,700590322,1778552586514,1778526167884,IL,תל אביב - יפו,NONE,,,0,2,39.2637771996595
2026-05-11 23:30:35,20577,העליה,5,0,-1,72,643684200,1778552586521,1777192569873,IL,תל אביב - יפו,NONE,,וולפסון,0,2,71.82588460828747
2026-05-11 23:30:35,20578,אבן גבירול,4,3.96,258,369,700999296,1778552586528,1778541457594,IL,תל אביב - יפו,NONE,,אליהו בחור,1.100000023841858,2,369.80247376675493
2026-05-11 23:30:35,20579,שריד,5,0,-1,28,643686204,1778552586538,1777192635478,IL,תל אביב - יפו,NONE,,נבטים,0,1,28.5139983165192
2026-05-11 23:30:35,20580,"מזא""ה",5,0,-1,31,700585648,1778552586545,1778526165625,IL,תל אביב - יפו,NONE,,,0,1,30.820488314976252
2026-05-11 23:30:35,20581,עליית הנוער,5,0,-1,87,700585654,1778552586551,1778526165647,IL,גבעתיים,NONE,,,0,2,87.13667712390146
2026-05-11 23:30:35,20582,שריד,5,0,-1,33,643686184,1778552586558,1777192635284,IL,תל אביב - יפו,NONE,,הסנה,0,1,32.99566116509199
2026-05-11 23:30:35,20583,אלנבי,5,0,-1,94,700585658,1778552586564,1778526165846,IL,תל אביב - יפו,NONE,,ברנר,0,2,94.1387274169677
2026-05-11 23:30:35,20584,ישראל גורי,5,0,-1,10,700590268,1778552586569,1778526166211,IL,תל אביב - יפו,NONE,,,0,1,10.004249097078025
2026-05-11 23:30:35,20585,העליה,5,0,-1,48,666109130,1778552586574,1777794430203,IL,תל אביב - יפו,NONE,,דרך בגין,0,2,47.73548470415667
2026-05-11 23:30:35,20586,אלנבי,5,0,-1,28,647726866,1778552586579,1777285227388,IL,תל אביב - יפו,NONE,,ביאליק,0,2,27.48281281017086
2026-05-11 23:30:35,20587,אלנבי,5,0,-1,65,643815888,1778552586584,1777197440746,IL,תל אביב - יפו,NONE,,יהודה הלוי,0,2,64.7795531023734
2026-05-11 23:30:35,20588,ישראל מסלנט,5,0,-1,178,679347182,1778552586588,1778006947934,IL,תל אביב - יפו,NONE,,,0,2,177.7923030150327
2026-05-11 23:30:35,20589,ערבי נחל,5,0,-1,185,700587602,1778552586595,1778526166289,IL,גבעתיים,NONE,,,0,2,184.98693622404943
2026-05-11 23:30:35,20590,עליית הנוער,5,0,-1,101,700587600,1778552586600,1778526166268,IL,גבעתיים,NONE,,פטאי,0,2,100.95800935080298
2026-05-11 23:30:35,20591,ראול ולנברג,5,0,-1,33,700587606,1778552586605,1778526166297,IL,תל אביב - יפו,NONE,,,0,2,33.45569757252067
2026-05-11 23:30:35,20592,ישראל גורי,5,0,-1,34,700587604,1778552586609,1778526166297,IL,תל אביב - יפו,NONE,,די רוסי,0,1,34.147758718870435
2026-05-11 23:30:35,20593,רוטשילד,5,0,-1,82,653732716,1778552586615,1777406128249,IL,תל אביב - יפו,NONE,,אלנבי,0,2,82.46810777524219
2026-05-11 23:30:35,20594,דרך אם המושבות,5,0,-1,281,665265670,1778552586618,1777785107085,IL,בני ברק,NONE,,,0,2,281.5523542778019
2026-05-11 23:30:35,20595,אלנבי,5,0,-1,78,643687934,1778552586624,1777192634330,IL,תל אביב - יפו,NONE,,רוטשילד,0,2,77.62666165676383
2026-05-11 23:30:35,20596,ההגנה,5,0,-1,131,700587622,1778552586629,1778526167161,IL,תל אביב - יפו,NONE,,"ס""ה",0,1,130.4978237366443
2026-05-11 23:30:35,20597,העליה,5,0,-1,61,643687930,1778552586636,1777192634366,IL,תל אביב - יפו,NONE,,לוינסקי,0,2,61.0357174128435
2026-05-11 23:30:35,20598,בן יהודה,5,0,-1,91,700587630,1778552586642,1778526167381,IL,תל אביב - יפו,NONE,,י.ל. גורדון,0,2,90.93618971558625
2026-05-11 23:30:35,20599,חיים לבנון,2,16.15,72,795,700995704,1778552586648,1778541591337,IL,תל אביב - יפו,NONE,,,4.486111164093018,2,796.216731451953
2026-05-11 23:30:35,20600,בן יהודה,5,0,-1,161,700587634,1778552586657,1778526167393,IL,תל אביב - יפו,NONE,,ז`בוטינסקי,0,2,161.2937471647644
2026-05-11 23:30:35,20601,ההגנה,5,0,-1,96,700587638,1778552586663,1778526167656,IL,תל אביב - יפו,NONE,,,0,1,96.08330656236423
2026-05-11 23:30:35,20602,ההגנה,5,0,-1,97,700598272,1778552586668,1778526478637,IL,תל אביב - יפו,NONE,,עבאס,0,2,97.46407750532411
2026-05-11 23:30:35,20603,אלנבי,5,0,-1,70,643808668,1778552586673,1777197364084,IL,תל אביב - יפו,NONE,,לילינבלום,0,2,69.74132562540778
2026-05-11 23:30:35,20604,ישראל גורי,5,0,-1,31,700589574,1778552586679,1778526165412,IL,תל אביב - יפו,NONE,,דרך קיבוץ גלויות,0,1,31.03757696062492
2026-05-11 23:30:35,20605,אלנבי,5,0,-1,63,700589572,1778552586683,1778526165401,IL,תל אביב - יפו,NONE,,מונטיפיורי,0,2,63.19181117896047
2026-05-11 23:30:35,20606,ההגנה,5,0,-1,77,700589576,1778552586688,1778526165417,IL,תל אביב - יפו,NONE,,"אצ""ל",0,2,76.60620583349689
2026-05-11 23:30:35,20607,בן יהודה,5,0,-1,98,700589582,1778552586694,1778526165960,IL,תל אביב - יפו,NONE,,ישורון,0,2,98.09995542557346
2026-05-11 23:30:35,20608,4870,5,0,-1,200,643684750,1778552586699,1777192633352,IL,תל אביב - יפו,NONE,,4869,0,1,200.28417935535367
2026-05-11 23:30:35,20609,עליית הנוער,5,0,-1,81,700589590,1778552586703,1778526166350,IL,גבעתיים,NONE,,בורוכוב,0,2,80.9977411818854
2026-05-11 23:30:35,20610,בן יהודה,5,0,-1,206,700589588,1778552586708,1778526166334,IL,תל אביב - יפו,NONE,,ארלוזורוב,0,2,206.41031511576742
2026-05-11 23:30:35,20611,אלנבי,5,0,-1,70,643686278,1778552586714,1777192635677,IL,תל אביב - יפו,NONE,,יהודה הלוי,0,2,69.74132562540778
2026-05-11 23:30:35,20612,"ל- רח` לה גוורדיה, 20 איילון צפון",5,0,-1,79,700977686,1778552586718,1778538494355,IL,תל אביב - יפו,NONE,,תל אביב - יפו,0,4,78.6332408074178
2026-05-11 23:30:35,20613,פייבל,5,0,-1,194,700375134,1778552586724,1778518596583,IL,תל אביב - יפו,NONE,,ליסין,0,1,194.3238580600486
2026-05-11 23:30:35,20614,בן יהודה,5,0,-1,80,700589602,1778552586730,1778526166739,IL,תל אביב - יפו,NONE,,,0,2,79.83857964638165
2026-05-11 23:30:35,20615,ההגנה,5,0,-1,118,700589614,1778552586734,1778526166796,IL,תל אביב - יפו,NONE,,,0,2,117.84768237303902
2026-05-11 23:30:35,20616,אלנבי,5,0,-1,109,700589626,1778552586739,1778526167831,IL,תל אביב - יפו,NONE,,,0,2,108.64038153491292
2026-05-11 23:30:35,20617,אלנבי,5,0,-1,95,700589628,1778552586746,1778526167841,IL,תל אביב - יפו,NONE,,פינסקר,0,2,95.24242765792431
2026-05-12 01:25:18,21921,שריד,5,0,-1,33,696368000,1778559785841,1778461170362,IL,תל אביב - יפו,NONE,,החיטה,0,1,32.99566116509199
2026-05-12 01:25:18,21922,שביל המפעל,5,0,-1,87,666105790,1778559785856,1777794428827,IL,תל אביב - יפו,NONE,,,0,1,86.93544559014383
2026-05-12 01:25:18,21923,אלנבי,5,0,-1,133,643684936,1778559785860,1777192634708,IL,תל אביב - יפו,NONE,,מונטיפיורי,0,2,132.87960753972357
2026-05-12 01:25:18,21924,מנהרת הסיטי,5,0,-1,24,696368028,1778559785865,1778461170785,IL,גבעתיים,NONE,,אריאל שרון,0,1,23.823608255326832
2026-05-12 01:25:18,21925,,5,0,-1,13,646139560,1778559785870,1777255364403,IL,תל אביב - יפו,NONE,,שטרית,0,1,12.750098038838031
2026-05-12 01:25:18,21926,ליסין,5,0,-1,125,700385166,1778559785874,1778518937094,IL,תל אביב - יפו,NONE,,קליי,0,1,124.58063026131157
2026-05-12 01:25:18,21927,שריד,5,0,-1,23,696366000,1778559785878,1778461170491,IL,תל אביב - יפו,NONE,,נבטים,0,1,22.849299770669653
2026-05-12 01:25:18,21928,ראול ולנברג,4,7.15,68,263,701019646,1778559785882,1778548722864,IL,תל אביב - יפו,NONE,,פנחס רוזן,1.9861111640930176,2,262.11535459878615
2026-05-12 01:25:18,21929,אלנבי,5,0,-1,20,643684458,1778559785889,1777192633106,IL,תל אביב - יפו,NONE,,רוטשילד,0,2,20.130002484754744
2026-05-12 01:25:18,21930,,5,0,-1,331,643685988,1778559785893,1777192633912,IL,בני ברק,NONE,,רח’ 600,0,2,330.78982632396867
2026-05-12 01:25:18,21931,שריד,5,0,-1,4,696366012,1778559785898,1778461170954,IL,תל אביב - יפו,NONE,,,0,1,4.320300916258285
2026-05-12 01:25:18,21932,לסקוב חיים,5,0,-1,94,643685916,1778559785902,1777192633778,IL,תל אביב - יפו,NONE,,יהודה הלוי,0,1,94.02979400842023
2026-05-12 01:25:18,21933,העליה,5,0,-1,91,643683860,1778559785906,1777192566644,IL,תל אביב - יפו,NONE,,י.ל. פרץ,0,2,90.56486289328049
2026-05-12 01:25:18,21934,אלנבי,5,0,-1,92,643684886,1778559785911,1777192634272,IL,תל אביב - יפו,NONE,,ביאליק,0,2,91.58055033669966
2026-05-12 01:25:18,21935,אלנבי,5,0,-1,62,694108946,1778559785914,1778404183263,IL,תל אביב - יפו,NONE,,בית השואבה,0,2,62.44255119618467
2026-05-12 01:25:18,21936,בן גוריון,5,0,-1,5,667340702,1778559785918,1777818046718,IL,תל אביב - יפו,NONE,,,0,2,4.845203813897245
2026-05-12 01:25:18,21937,אלנבי,5,0,-1,88,643687940,1778559785922,1777192634373,IL,תל אביב - יפו,NONE,,לילינבלום,0,2,88.41571183924933
2026-05-12 01:25:18,21938,העליה,5,0,-1,55,643683894,1778559785926,1777192563188,IL,תל אביב - יפו,NONE,,הקונגרס,0,2,55.311120944846344
2026-05-12 01:25:18,21939,מנהרת הסיטי,5,0,-1,31,643687978,1778559785929,1777192634722,IL,גבעתיים,NONE,,,0,1,30.458033988906507
2026-05-12 01:25:18,21940,שביל המפעל,5,0,-1,87,701024690,1778559785934,1778547559581,IL,תל אביב - יפו,NONE,,התנופה,0,1,86.93544559014383
2026-05-12 01:25:18,21941,שריד,5,0,-1,23,701024694,1778559785938,1778547559636,IL,תל אביב - יפו,NONE,,החיטה,0,1,22.849299770669653
2026-05-12 01:25:18,21942,ההגנה,5,0,-1,35,700583750,1778559785942,1778526166115,IL,תל אביב - יפו,NONE,,,0,2,35.195177226135385
2026-05-12 01:25:18,21943,אלנבי,5,0,-1,62,643688152,1778559785945,1777192635974,IL,תל אביב - יפו,NONE,,"מזא""ה",0,2,62.44255119618467
2026-05-12 01:25:18,21944,אלנבי,5,0,-1,16,647725086,1778559785949,1777285228326,IL,תל אביב - יפו,NONE,,טשרניחובסקי,0,2,16.244694518255102
2026-05-12 01:25:18,21945,שריד,5,0,-1,4,643688148,1778559785956,1777192635936,IL,תל אביב - יפו,NONE,,,0,1,4.320300916258285
2026-05-12 01:25:18,21946,אלנבי,5,0,-1,133,643686096,1778559785962,1777192634348,IL,תל אביב - יפו,NONE,,אחד העם,0,2,132.87960753972357
2026-05-12 01:25:18,21947,"מזא""ה",5,0,-1,40,700589394,1778559785966,1778526088499,IL,תל אביב - יפו,NONE,,יבנה,0,1,40.14049576280971
2026-05-12 01:25:18,21948,העליה,5,0,-1,91,643685068,1778559785971,1777192637223,IL,תל אביב - יפו,NONE,,מטלון,0,2,90.67176903576583
2026-05-12 01:25:18,21949,אלנבי,5,0,-1,63,700583766,1778559785975,1778526167062,IL,תל אביב - יפו,NONE,,,0,2,63.19181117896047
2026-05-12 01:25:18,21950,ראול ולנברג,5,0,-1,175,700583764,1778559785979,1778526166627,IL,תל אביב - יפו,NONE,,,0,2,174.82211743290785
2026-05-12 01:25:18,21951,אלנבי,5,0,-1,20,666114338,1778559785983,1777794504687,IL,תל אביב - יפו,NONE,,רוטשילד,0,2,20.130002484754744
2026-05-12 01:25:18,21952,אלנבי,5,0,-1,88,643810556,1778559785987,1777197440346,IL,תל אביב - יפו,NONE,,רוטשילד,0,2,88.41571183924933
2026-05-12 01:25:18,21953,בן יהודה,5,0,-1,145,700583782,1778559785991,1778526167322,IL,תל אביב - יפו,NONE,,טרומפלדור,0,2,144.7149995160284
2026-05-12 01:25:18,21954,אלנבי,5,0,-1,88,643688184,1778559785995,1777192636421,IL,תל אביב - יפו,NONE,,,0,2,87.8740661487836
2026-05-12 01:25:18,21955,שריד,5,0,-1,28,701021038,1778559785999,1778547559748,IL,תל אביב - יפו,NONE,,,0,1,28.5139983165192
2026-05-12 01:25:18,21956,קליי,5,0,-1,187,700388632,1778559786003,1778518935172,IL,תל אביב - יפו,NONE,,זלוציסטי,0,1,187.0722774714636
2026-05-12 01:25:18,21957,ארלוזורוב,5,0,-1,245,700583788,1778559786008,1778526167984,IL,תל אביב - יפו,NONE,,,0,2,244.74108325414932
2026-05-12 01:25:18,21958,דרך נמיר,3,10.69,104,404,701025034,1778559786013,1778548722924,IL,תל אביב - יפו,NONE,,דרך בגין,2.969444513320923,2,404.1702138470405
2026-05-12 01:25:18,21959,אלנבי,5,0,-1,116,666113906,1778559786018,1777794429605,IL,תל אביב - יפו,NONE,,ביאליק,0,2,116.13027119669941
2026-05-12 01:25:18,21960,אלנבי,5,0,-1,116,643685014,1778559786023,1777192635055,IL,תל אביב - יפו,NONE,,המלך ג`ורג`,0,2,116.13027119669941
2026-05-12 01:25:18,21961,אלנבי,5,0,-1,78,643688076,1778559786027,1777192635019,IL,תל אביב - יפו,NONE,,אחד העם,0,2,77.62666165676383
2026-05-12 01:25:18,21962,לוי אשכול,2,20.42,61,940,701025052,1778559786031,1778548787438,IL,תל אביב - יפו,NONE,,איינשטיין,5.672222137451172,2,939.8681754282031
2026-05-12 01:25:18,21963,אלנבי,5,0,-1,2,694110594,1778559786036,1778404182420,IL,תל אביב - יפו,NONE,,,0,2,1.5500322566098454
2026-05-12 01:25:18,21964,העליה,5,0,-1,146,643684480,1778559786040,1777192632610,IL,תל אביב - יפו,NONE,,מסילת העולים,0,2,145.98733977979603
2026-05-12 01:25:18,21965,לסקוב חיים,5,0,-1,94,694110648,1778559786045,1778404183647,IL,תל אביב - יפו,NONE,,איתמר בן אבי,0,1,94.02979400842021
2026-05-12 01:25:18,21966,"מזא""ה",5,0,-1,12,643684532,1778559786049,1777192632675,IL,תל אביב - יפו,NONE,,,0,1,11.697200519718963
2026-05-12 01:25:18,21967,,5,0,-1,331,696922976,1778559786053,1778476496657,IL,בני ברק,NONE,,דרך אם המושבות,0,2,331.3275607310837
2026-05-12 01:25:18,21968,4870,5,0,-1,200,643686060,1778559786057,1777192634114,IL,תל אביב - יפו,NONE,,,0,1,200.28417935535367
2026-05-12 01:25:18,21969,גרוזנברג,5,0,-1,11,643688110,1778559786061,1777192637174,IL,תל אביב - יפו,NONE,,אלנבי,0,1,10.724942890451869
2026-05-12 01:25:18,21970,בן יהודה,5,0,-1,61,700583742,1778559786066,1778526166091,IL,תל אביב - יפו,NONE,,הלפרין,0,2,60.88022749621881
2026-05-12 01:25:18,21971,ראול ולנברג,5,0,-1,31,700583740,1778559786071,1778526166075,IL,תל אביב - יפו,NONE,,,0,2,30.829597792492944
2026-05-12 01:25:18,21972,ראול ולנברג,5,0,-1,36,700592326,1778559786075,1778526165511,IL,תל אביב - יפו,NONE,,,0,2,35.572804218137094
2026-05-12 01:25:18,21973,בן יהודה,5,0,-1,163,700590278,1778559786080,1778526166405,IL,תל אביב - יפו,NONE,,בוגרשוב,0,2,163.10644897606
2026-05-12 01:25:18,21974,בן יהודה,5,0,-1,115,700590276,1778559786084,1778526166224,IL,תל אביב - יפו,NONE,,,0,2,114.56870201591774
2026-05-12 01:25:18,21975,דרך אם המושבות,5,0,-1,219,665279648,1778559786089,1777785192315,IL,בני ברק,NONE,,,0,2,218.7117804328059
2026-05-12 01:25:18,21976,"מזא""ה",5,0,-1,40,700592330,1778559786093,1778526165939,IL,תל אביב - יפו,NONE,,,0,1,40.14049576280971
2026-05-12 01:25:18,21977,בן יהודה,5,0,-1,89,700592328,1778559786097,1778526165674,IL,תל אביב - יפו,NONE,,מאפו,0,2,89.21841034536403
2026-05-12 01:25:18,21978,ראול ולנברג,5,0,-1,69,700585678,1778559786101,1778526166302,IL,תל אביב - יפו,NONE,,,0,2,69.4866440404156
2026-05-12 01:25:18,21979,בן יהודה,5,0,-1,28,700585676,1778559786105,1778526166150,IL,תל אביב - יפו,NONE,,וילנא,0,2,28.330637126616125
2026-05-12 01:25:18,21980,בן יהודה,5,0,-1,127,700590290,1778559786110,1778526166549,IL,תל אביב - יפו,NONE,,בן גוריון,0,2,127.00032755719248
2026-05-12 01:25:18,21981,בן יהודה,5,0,-1,99,700585682,1778559786114,1778526166515,IL,תל אביב - יפו,NONE,,פרישמן,0,2,98.7589600997236
2026-05-12 01:25:18,21982,,5,0,-1,44,700592336,1778559786117,1778526166320,IL,תל אביב - יפו,NONE,,דרך קיבוץ גלויות,0,1,44.2298129766056
2026-05-12 01:25:18,21983,ראול ולנברג,5,0,-1,60,700590294,1778559786122,1778526166585,IL,תל אביב - יפו,NONE,,,0,2,59.75306853978341
2026-05-12 01:25:18,21984,ישראל גורי,5,0,-1,22,700592340,1778559786126,1778526166936,IL,תל אביב - יפו,NONE,,,0,1,22.08456927377326
2026-05-12 01:25:18,21985,בן יהודה,5,0,-1,65,700590292,1778559786130,1778526166572,IL,תל אביב - יפו,NONE,,,0,2,64.80680596893801
2026-05-12 01:25:18,21986,"מזא""ה",5,0,-1,31,700585684,1778559786135,1778526166526,IL,תל אביב - יפו,NONE,,,0,1,30.820488314976252
2026-05-12 01:25:18,21987,אלנבי,5,0,-1,61,700585690,1778559786139,1778526166906,IL,תל אביב - יפו,NONE,,הכובשים,0,2,60.88021024910895
2026-05-12 01:25:18,21988,ל-1 ירושלים,5,0,-1,137,701018322,1778559786142,1778545426771,IL,תל אביב - יפו,NONE,,תל אביב - יפו,0,4,136.9843761163563
2026-05-12 01:25:18,21989,בן יהודה,5,0,-1,182,700590296,1778559786146,1778526166589,IL,תל אביב - יפו,NONE,,מנדלי מוכר ספרים,0,2,181.47104602401043
